id;DS100;name;VERKEHR;longitude;latitude
8001524;EDAU;Dortmund-Aplerbeck Süd;RV;7.549674;51.484604
8001526;EDAM;Dortmund-Asseln Mitte;RV;7.583839;51.526219
8001527;EDBA;Dortmund-Barop;RV;7.431322;51.477108
8001528;EDBH;Dortmund-Bövinghausen;RV;7.327409;51.519314
8001529;EDBK;Dortmund-Brackel;RV;7.550052;51.520802
8001530;EDD;Dortmund-Derne;RV;7.528553;51.567542
8000081;EDDP;Dortmund-Dorstfeld;RV;7.424864;51.509376
8004230;EDDS;Dortmund-Dorstfeld Süd;RV;7.420017;51.500632
8001540;EDGM;Dortmund-Germania;RV;7.363434;51.497868
8000961;EDH;Dortmund-Hörde;RV;7.499229;51.488015
8001505;EDOH;Dortmund-Huckarde;RV;7.402353;51.532623
8001532;EDHU;Dortmund-Huckarde Nord;RV;7.415165;51.533721
8001533;EDKD;Dortmund-Kirchderne;RV;7.510105;51.547075
8001534;EDKH;Dortmund-Kirchhörde;RV;7.457849;51.464305
8004269;EDK;Dortmund-Kley;RV;7.365373;51.489503
8001535;EDKO;Dortmund-Körne;RV;7.514958;51.513245
8003916;EDWK;Dortmund-Körne West;RV;7.502409;51.509939
8001536;EDKR;Dortmund-Kruckel;RV;7.41516;51.458201
8001537;EDKU;Dortmund-Kurl;RV;7.585291;51.556979
8001538;EDLH;Dortmund-Löttringhausen;RV;7.447077;51.451887
8001516;EDLS;Dortmund-Lütgendortmund;RV;7.333968;51.500544
8001539;EDLN;Dortmund-Lütgendortmund Nord;RV;7.342401;51.508523
8001541;EDMR;Dortmund-Marten;RV;7.37425;51.514459
8001542;EDMS;Dortmund-Marten Süd;RV;7.38757;51.507859
8001543;EDMG;Dortmund-Mengede;RV;7.374374;51.570345
8001519;EDOO;Dortmund-Nette/Oestrich;RV;7.377731;51.561495
8004288;EDOP;Dortmund-Oespel;RV;7.383854;51.488407
8001544;EDRA;Dortmund-Rahm;RV;7.395364;51.52581
8001515;EDSH;Dortmund-Scharnhorst;RV;7.536519;51.538427
8001545;EDSO;Dortmund-Sölde;RV;7.588494;51.495146
8001549;EDSM;Dortmund-Somborn;RV;7.349832;51.495791
8001525;EDOF;Dortmund-Westerfilde;RV;7.380213;51.548334
8001546;EDWI;Dortmund-Wickede;RV;7.62466;51.53393
8003936;EDWW;Dortmund-Wickede West;RV;7.607215;51.529455
8001531;EDOL;Dortmund-Wischlingen;RV;7.412711;51.519108
8001547;ADO;Dorum(Weserm);nur DPN;8.575801;53.688743
8001489;HDVD;Dörverden;RV;9.246334;52.846407
8011408;WDOW;Dossow(Prign);RV;12.520886;53.121209
8001548;NDM;Dottenheim;RV;10.522573;49.547496
8029358;TDOD;Dotternhausen-Dormettingen;nur DPN;8.781119;48.228455
8011409;BDF;Drahnsdorf;RV;13.58125;51.915391
8017005;LDRG;Drahtzug;nur DPN;11.124636;51.663447
8011414;BDR;Drebkau;RV;14.22313;51.655084
8017006;LDAH;Drei Annen Hohne;nur DPN;10.726766;51.770116
8001236;FBUSS;Dreieich-Buchschlag;RV;8.661204;50.022113
8001554;FDCH;Dreieich-Dreieichenhain;RV;8.708693;49.998468
8002315;FGOZ;Dreieich-Götzenhain;RV;8.731266;49.994502
8004653;FOFF;Dreieich-Offenthal;RV;8.74964;49.981851
8005636;FSPO;Dreieich-Sprendlingen;RV;8.68874;50.015201
8079151;FWED;Dreieich-Weibelfeld;RV;8.700922;50.007084
8004538;FOHS;Dreikirchen;nur DPN;7.958384;50.449865
8011415;LDD;Dreileben-Drackenstedt;RV;11.341559;52.143852
8001558;EDRS;Drensteinfurt;RV;7.733609;51.799158
8011416;DBPL;Dresden Bischofsplatz;RV;13.746003;51.072597
8011399;DKTF;Dresden Flughafen;RV;13.765993;51.124665
8011431;DHFR;Dresden Freiberger Straße;RV;13.71959;51.047977
8011417;DGRS;Dresden Grenzstraße;RV;13.777737;51.128298
8010085;DH;Dresden Hbf;FV;13.732035;51.040563
8011418;DIG;Dresden Industriegelände;RV;13.762772;51.087456
8013444;DM;Dresden Mitte;RV;13.724109;51.056168
8011419;DCT;Dresden-Cotta;RV;13.683298;51.062157
8011420;DD;Dresden-Dobritz;RV;13.808477;51.011614
8013475;DF;Dresden-Friedrichstadt;RV;13.708151;51.056034
8011421;DKE;Dresden-Kemnitz;RV;13.668919;51.073084
8010088;DKT;Dresden-Klotzsche;RV;13.78911;51.114667
8010089;DN;Dresden-Neustadt;FV;13.740701;51.065899
8011422;DNSH;Dresden-Niedersedlitz;RV;13.828399;50.999654
8011423;DPS;Dresden-Pieschen;RV;13.725527;51.081859
8013476;DPL;Dresden-Plauen;RV;13.703559;51.030083
8011424;DRK;Dresden-Reick;RV;13.790514;51.021317
8011425;DSTT;Dresden-Stetzsch;RV;13.650869;51.080848
8011426;DSTH;Dresden-Strehlen;RV;13.761861;51.030677
8011427;DTR;Dresden-Trachau;RV;13.705948;51.089306
8011428;DZSW;Dresden-Zschachwitz;RV;13.84493;50.989652
8001561;HDRY;Dreye;RV;8.871103;53.018425
8011433;LDM;Drohndorf-Mehringen;nur DPN;11.515648;51.721692
8011438;WDU;Ducherow;RV;13.796021;53.766135
8001566;KDUK;Duckterath;RV;7.103496;50.984815
8001570;SDUW;Dudweiler;RV;7.027351;49.277299
8001571;KDUL;Dülken;RV;6.33793;51.257149
8000083;EDULH;Dülmen;RV;7.295765;51.827676
8000084;KDN P;Düren;FV;6.482451;50.809517
8007818;KDNS;Düren Annakirmesplatz;nur DPN;6.474259;50.796237
8007836;KDNG;Düren Im Großen Tal;nur DPN;6.47431;50.83302
8007832;KDNR;Düren Renkerstraße;nur DPN;6.489493;50.770276
8007833;KKBR;Düren-Kuhbrücke;nur DPN;6.486752;50.783312
8007819;KLED;Düren-Lendersdorf;nur DPN;6.49047;50.774833
8001576;RDBG;Dürrenbüchig;RV;8.648181;49.023952
8070805;NDW;Dürrenwaid Bahnhof;nur DPN;11.516934;50.357182
8001578;MDHR;Dürrnhaar;RV;11.736607;47.993954
8010091;DRR;Dürrröhrsdorf;nur DPN;14.00738;51.028138
8000082;KDFFH;Düsseldorf Flughafen;FV;6.786836;51.292009
8001580;KDF;Düsseldorf Flughafen Terminal;RV;6.766979;51.278517
8001579;KDFS;Düsseldorf Friedrichstadt;RV;6.78899;51.212115
8000085;KD;Düsseldorf Hbf;FV;6.794319;51.219962
8001603;KDVS;Düsseldorf Völklinger Str.;RV;6.760431;51.210208
8001581;KDV;Düsseldorf Volksgarten;RV;6.791978;51.210138
8001582;KDW;Düsseldorf Wehrhahn;RV;6.798173;51.228447
8001584;KDBE;Düsseldorf-Benrath;RV;6.878931;51.162293
8001585;KDBH;Düsseldorf-Bilk;RV;6.775578;51.207994
8001586;KDDH;Düsseldorf-Derendorf;RV;6.794512;51.247624
8001587;KDE;Düsseldorf-Eller;RV;6.851927;51.20267
8001308;KDEM;Düsseldorf-Eller Mitte;RV;6.838607;51.202058
8001588;KDES;Düsseldorf-Eller Süd;RV;6.836128;51.198072
8001598;KDFL;Düsseldorf-Flingern;RV;6.810179;51.226367
8001589;KDGA;Düsseldorf-Garath;RV;6.897675;51.143626
8001590;KDGE;Düsseldorf-Gerresheim;RV;6.863933;51.220361
8001597;KDHA;Düsseldorf-Hamm;RV;6.740335;51.21077
8004920;KDHL;Düsseldorf-Hellerhof;RV;6.908277;51.133036
8001591;KDOB;Düsseldorf-Oberbilk;RV;6.808678;51.208047
8001592;KDR;Düsseldorf-Rath;RV;6.821063;51.264124
8001593;KDRM;Düsseldorf-Rath Mitte;RV;6.808398;51.261136
8001594;KDRH;Düsseldorf-Reisholz;RV;6.860953;51.180782
8001595;KDU;Düsseldorf-Unterrath;RV;6.788783;51.276732
8001583;KDZ;Düsseldorf-Zoo;RV;6.796924;51.236962
8011442;WDT;Dütschow;nur DPN;11.678565;53.40194
8005272;EDWDE;Duisburg Entenfang;RV;6.813422;51.377123
8000086;EDG;Duisburg Hbf;FV;6.775903;51.429785
8001599;EDBI;Duisburg-Bissingheim;RV;6.808067;51.392175
8001600;EDBU;Duisburg-Buchholz;RV;6.775406;51.382919
8001602;EDGR;Duisburg-Großenbaum;RV;6.77747;51.364774
8001605;EDHD;Duisburg-Hochfeld Süd;RV;6.753408;51.409
8001607;EDMO;Duisburg-Meiderich Ost;nur DPN;6.800789;51.468855
8000367;EDME;Duisburg-Meiderich Süd;nur DPN;6.780191;51.468831
8001608;EDOM;Duisburg-Obermeiderich;nur DPN;6.821232;51.468792
8001609;EDRM;Duisburg-Rahm;RV;6.779924;51.346835
8001611;EDRU;Duisburg-Ruhrort;nur DPN;6.736015;51.45728
8001596;EDSL;Duisburg-Schlenk;RV;6.773206;51.401781
8001612;EDWD;Duisburg-Wedau;RV;6.803575;51.399253
8001614;MDUH;Durach;RV;10.343797;47.696452
8001616;RDRM;Durmersheim;RV;8.272631;48.928904
8070170;RDUN;Durmersheim Nord;RV;8.280581;48.937796
8001617;TDU;Dußlingen;nur DPN;9.058444;48.452408
8001618;FDTH;Dutenhofen(Wetzlar);RV;8.598905;50.56445
8001619;NEE;Ebelsbach-Eltmann;RV;10.669614;49.982672
8001620;NEBH;Ebenhausen(Unterfr);RV;10.13804;50.131305
8001621;MEBS;Ebenhausen-Schäftlarn;RV;11.453608;47.978686
8001622;MEBH;Ebenhofen;RV;10.618479;47.814818
8001623;NED;Ebensfeld;RV;10.954725;50.068731
8000369;REA;Eberbach;RV;8.984152;49.465768
8001627;NEBM;Ebermannstadt;nur DPN;11.186873;49.776801
8001628;MEBM;Ebermergen;RV;10.71096;48.75621
8001629;NEB;Ebern;nur DPN;10.796719;50.094163
8001632;TEC;Ebersbach(Fils);RV;9.526582;48.71612
8010092;DEB;Ebersbach(Sachs);nur DPN;14.578802;51.004378
8001634;MEG;Ebersberg(Oberbay);RV;11.970243;48.07497
8011446;DEBR;Ebersbrunn;nur DPN;12.443215;50.651373
8001636;NEC;Ebersdorf(b Coburg);RV;11.064643;50.224271
8010093;WE;Eberswalde Hbf;FV;13.797062;52.834021
8001638;RET;Ebertsheim;RV;8.108237;49.564004
8001640;NEG;Ebing;RV;10.913846;50.001535
8001643;REBR;Ebringen;RV;7.76818;47.96036
8001645;HEBS;Ebstorf(Uelzen);nur DPN;10.41695;53.017192
8001646;AECH;Echem;RV;10.537198;53.337006
8001647;MEC;Eching;RV;11.616744;48.303046
8001650;TETD;Echterdingen;RV;9.169164;48.692152
8001648;FEZL;Echzell;RV;8.891312;50.390719
8011449;UEK;Eckardtsleben;RV;10.682123;51.066093
8011450;UEC;Eckartsberga(Thür);RV;11.55455;51.107837
8001651;TEI;Eckartshausen-Ilshofen;RV;9.936645;49.152317
8001654;AEC;Eckernförde;RV;9.835115;54.4676
8001655;NEMN;Eckersmühlen;RV;11.137947;49.215472
8001659;FED;Eddersheim;RV;8.456741;50.039492
8001660;TED;Edelfingen;RV;9.743113;49.513025
8001663;REK;Edenkoben;RV;8.14062;49.282053
8002374;FGRF;Edermünde-Grifte;RV;9.448855;51.209958
8001665;REH;Edesheim(Pfalz);RV;8.139075;49.263736
8001666;SEE;Ediger-Eller;RV;7.139598;50.104697
8001668;FEDI;Edingen(Wetzlar);RV;8.322823;50.632166
8011451;DKR;Edle Krone;RV;13.583632;50.950015
8001669;MEDL;Edling;RV;12.163234;48.058479
8011453;UEFT;Effelder(Thür);nur DPN;11.075718;50.380084
8001670;FEF;Effolderbach;nur DPN;9.007483;50.338192
8001671;REF;Efringen-Kirchen;RV;7.563918;47.655619
8001672;FEGB;Egelsbach;RV;8.653462;49.96917
8001674;NEGE;Egersdorf;RV;10.887385;49.464638
8001675;HEGT;Egestorf(Deister);RV;9.514485;52.278585
8001677;MEGF;Eggenfelden;RV;12.748669;48.403956
8001676;MEFM;Eggenfelden Mitte;RV;12.767132;48.406339
8007173;REG;Eggenstein Bf;RV;8.397941;49.075671
8011455;LEGD;Eggersdorf;RV;11.695948;51.975131
8011456;WEGS;Eggesin;RV;14.073046;53.681825
8070866;RUEG;Eggingen;RV;8.396653;47.693731
8001678;MEGK;Egglkofen;RV;12.445956;48.395762
8001679;MEGM;Eggmühl;RV;12.182192;48.836497
8001680;NEO;Eggolsheim;RV;11.036662;49.77496
8001682;MEGL;Eglharting;RV;11.864291;48.082348
8001683;MELG;Egling;nur DPN;10.975722;48.190541
8001684;TEH;Ehingen(Donau);RV;9.72434;48.285677
8001686;EELB;Ehlenbruch;nur DPN;8.741243;51.98127
8001687;HELH;Ehlershausen;RV;10.029596;52.523609
8001689;TEHN;Ehningen(b Böblingen);RV;8.94426;48.662682
8001690;KEHR;Ehr;nur DPN;7.571324;50.17572
8000370;SEG;Ehrang;RV;6.685808;49.802029
8001688;SEGO;Ehrang Ort;RV;6.688261;49.809413
8001691;FEGN;Ehringen;RV;9.154619;51.379528
8001692;EERI;Ehringhausen(Kr Lippstadt);RV;8.44926;51.662813
8001694;FEHR;Ehringshausen(Kr Wetzlar);RV;8.383841;50.595066
8001693;FEHH;Ehringshausen(Oberhess);nur DPN;9.101862;50.70878
8010094;DEIB;Eibau;nur DPN;14.64616;50.986501
8001700;EEHS;Eichen(Kr Siegen);nur DPN;7.977934;50.973864
8001702;MEIC;Eichenau(Oberbay);RV;11.328277;48.179324
8000090;HEBG;Eichenberg;RV;9.921482;51.374823
8001704;FEIZ;Eichenzell;nur DPN;9.694717;50.494012
8001706;EEHG;Eichhagen;nur DPN;7.836871;51.059167
8001707;REM;Eicholzheim;RV;9.290317;49.432439
8001708;MEB;Eichstätt Bahnhof;RV;11.16365;48.869879
8001709;MEST;Eichstätt Stadt;nur DPN;11.179602;48.893296
8011460;LEST;Eichstedt(Altm);RV;11.854895;52.67485
8007295;RE;Eichstetten am Kaiserstuhl;nur DPN;7.748021;48.092901
8080340;BEIW;Eichwalde;RV;13.615398;52.371352
8011462;LEF;Eickendorf;RV;11.676878;51.946752
8010095;LEG;Eilenburg;RV;12.637004;51.451966
8010161;LEGO;Eilenburg Ost;RV;12.667772;51.463424
8001712;KEIL;Eilendorf;RV;6.154367;50.785561
8010096;LEI;Eilsleben(b Magdeburg);RV;11.215214;52.150237
8001713;HEIV;Eilvese;RV;9.428147;52.545215
8001715;REI;Eimeldingen;RV;7.5956;47.627948
8005264;HEB;Einbeck Salzderhelden;RV;9.922775;51.798169
8001718;AEF;Einfeld;RV;9.997923;54.129373
8000371;SEI;Einöd(Saar);RV;7.321916;49.266663
8011466;DED;Einsiedel;RV;12.973014;50.772786
8011464;DEDH;Einsiedel Hp Gymnasium;RV;12.970611;50.782992
8001720;SEF;Einsiedlerhof;RV;7.662227;49.431002
8010097;UEI;Eisenach;FV;10.331986;50.976922
8010105;UEIP;Eisenach Opelwerke Hp;nur DPN;10.283491;50.979334
8011468;UEIW;Eisenach West;nur DPN;10.30474;50.978902
8001725;MEZT;Eisenärzt;RV;12.638301;47.796273
8001727;SEMA;Eisenbach-Matzenbach;RV;7.456212;49.494721
8001728;REISO;Eisenberg(Pfalz);RV;8.070582;49.554483
8070856;NEHM;Eisenheim;nur DPN;10.153426;49.869412
8011471;BEHS;Eisenhüttenstadt;RV;14.658435;52.14798
8001729;EEFD;Eiserfeld(Sieg);RV;7.987071;50.847299
8011472;UED;Eisfeld;nur DPN;10.904637;50.417795
8017007;LETM;Eisfelder Talmühle;nur DPN;10.812956;51.620408
8001731;TEF;Eislingen(Fils);RV;9.705147;48.696494
8001732;REIW;Eiswoog;RV;7.983562;49.516578
8001734;MEI;Eitensheim;RV;11.319259;48.815979
8001736;KEIT;Eitorf;RV;7.447326;50.773619
8017008;LELD;Elend;nur DPN;10.690129;51.74597
8001742;NELF;Elfershausen-Trimberg;nur DPN;9.969109;50.14048
8011476;UELG;Elgersburg;nur DPN;10.849905;50.706054
8011477;DLD;Ellefeld;nur DPN;12.384382;50.488003
8001746;TBME;Ellental;RV;9.123744;48.955288
8007050;AELA;Ellerau;nur DPN;9.923374;53.750144
8001747;TELL;Ellhofen;RV;9.316035;49.149952
8001749;NEL;Ellingen(Bay);RV;10.959693;49.066228
8011480;UER;Ellrich;RV;10.669444;51.579804
8001751;TEL;Ellwangen;FV;10.129681;48.964121
8001752;MELZ;Ellzee;RV;10.338371;48.34214
8011481;WELM;Elmenhorst;RV;13.074014;54.210202
8000092;AEL;Elmshorn;RV;9.659408;53.754025
8001754;TELP;Elpersheim;RV;9.873427;49.473094
8001760;HELS;Elsfleth;nur DPN;8.464026;53.234103
8011482;BEZ;Elsholz;nur DPN;12.954911;52.20405
8011484;LEK;Elsnigk(Anh);RV;12.058518;51.790671
8080370;BETN;Elstal;RV;13.000114;52.54749
8011486;LELT;Elster(Elbe);RV;12.827705;51.832331
8011487;UELB;Elsterberg;RV;12.167487;50.613547
8011488;UELK;Elsterberg-Kunstseidenwerk;nur DPN;12.159798;50.605024
8010099;BEW;Elsterwerda;FV;13.516428;51.459677
8010100;BEB;Elsterwerda-Biehla;RV;13.519271;51.472227
8001762;NEF;Eltersdorf;RV;10.996381;49.553782
8001763;FELT;Eltville;FV;8.12153;50.027562
8011489;UEX;Elxleben;RV;10.946788;51.043183
8001764;FELZ;Elz(Limburg/Lahn);nur DPN;8.038458;50.414294
8001765;FELS;Elz(Limburg/Lahn) Süd;nur DPN;8.032223;50.408709
8001766;RELZ;Elzach;nur DPN;8.070891;48.171194
8000093;HELZ;Elze(Han);FV;9.746894;52.120147
8001767;HEA;Emden Außenhafen;FV;7.186179;53.344469
8001768;HE;Emden Hbf;FV;7.195176;53.369036
8001770;KEMM;Emmelshausen;nur DPN;7.560494;50.157673
8001771;REMM;Emmendingen;RV;7.847511;48.119454
8001773;EEM;Emmerich;RV;6.256042;51.834219
8001775;HEMK;Emmerke;RV;9.866201;52.162365
8001777;HEMT;Emmerthal;RV;9.382856;52.046413
8001781;HEMP;Empelde;RV;9.668982;52.340157
8001780;EEMP;Empel-Rees;RV;6.417136;51.79816
8001782;EEDT;Emsdetten;RV;7.531528;52.17675
8001783;NEK;Emskirchen;RV;10.710412;49.55503
8001785;TEN;Endersbach;RV;9.370228;48.813153
8007285;REN;Endingen am Kaiserstuhl;nur DPN;7.701918;48.14425
8029356;TEND;Endingen(Württ);nur DPN;8.83688;48.257384
8070368;KENG;Engeln;nur DPN;7.156853;50.424945
8011491;LE  H;Engelsdorf;RV;12.477634;51.343946
8011495;LEW;Engelsdorf Werkstätten;nur DPN;12.45676;51.340273
8001789;KENL;Engelskirchen;RV;7.407681;50.986719
8001790;RENG;Engen;RV;8.772786;47.856347
8000094;KENR;Engers;RV;7.546827;50.42598
8001792;MEGH;Engertsham;RV;13.358696;48.473918
8070456;TKL;Engstingen;RV;9.292419;48.392271
8001794;TENG;Engstlatt;nur DPN;8.875219;48.297119
8000372;SENK;Enkenbach;RV;7.899501;49.489933
8001795;EENP;Ennepetal;RV;7.343285;51.304892
8001799;SEN;Ensdorf(Saar);RV;6.776015;49.302874
8001801;FENS;Enspel;nur DPN;7.882353;50.616413
8001802;TENT;Entringen;RV;8.963007;48.552291
8001803;TEZ;Enzberg;RV;8.799804;48.933883
8001806;MENW;Enzisweiler;RV;9.665429;47.564142
8001808;EEPE;Epe(Westf);RV;7.030087;52.183462
8070369;REPF;Epfenhofen;nur DPN;8.553161;47.821069
8001812;SEP;Eppelborn;RV;6.967189;49.408657
8001813;FEPP;Eppelsheim(Rheinhess);RV;8.162882;49.700063
8001814;FER;Eppertshausen;RV;8.84236;49.945368
8000373;REP;Eppingen;RV;8.914663;49.136001
8079077;REPW;Eppingen West;RV;8.904759;49.132674
8001815;FEP;Eppstein;RV;8.387643;50.139833
8001816;FEPB;Eppstein-Bremthal;RV;8.364079;50.141396
8001817;FERO;Erbach(Odenw);nur DPN;8.989827;49.656712
8001811;FERN;Erbach(Odenw) Nord;nur DPN;8.989963;49.669584
8001818;FERB;Erbach(Rheingau);nur DPN;8.094646;50.023269
8001820;TER;Erbach(Württ);RV;9.894833;48.325902
8011496;LER;Erdeborn;RV;11.636965;51.468799
8001825;MER;Erding;RV;11.912063;48.30346
8001827;TERD;Erdmannhausen;RV;9.299405;48.948229
8011497;DEA;Erdmannsdorf-Augustusburg;RV;13.08394;50.82115
8001829;MEWG;Erdweg;RV;11.303305;48.333744
8003671;KEST;Erftstadt;RV;6.832955;50.807093
8010101;UE  P;Erfurt Hbf;FV;11.038499;50.972551
8010102;UEN;Erfurt Nord;RV;11.029277;51.003357
8011500;UEO;Erfurt Ost;RV;11.04377;51.014542
8011502;UEBI;Erfurt-Bischleben;RV;10.988439;50.933768
8011503;UEGI;Erfurt-Gispersleben;RV;11.000277;51.022129
8001833;TEG;Ergenzingen;RV;8.809857;48.489534
8001835;MERB;Ergoldsbach;RV;12.201874;48.693868
8001836;EERG;Ergste;RV;7.577534;51.424705
8001838;TEK;Eriskirch;RV;9.526672;47.628402
8001839;KERZ;Erkelenz;RV;6.32172;51.076564
8001840;NERK;Erkersreuth;nur DPN;12.141494;50.186624
8013477;BERK;Erkner;RV;13.751457;52.428359
8001841;KER;Erkrath;RV;6.902412;51.220458
8001842;KERN;Erkrath-Nord;nur DPN;6.91064;51.229278
8011505;DERA;Erla;RV;12.78694;50.519815
8011506;DERB;Erlabrunn(Erzgeb);RV;12.720499;50.470906
8001844;NER;Erlangen;FV;11.001908;49.595895
8001846;NERS;Erlangen Paul-Gossen-Straße;RV;10.9994;49.579202
8001845;NERB;Erlangen-Bruck;RV;10.997261;49.570665
8011507;DER;Erlau(Sachs);RV;12.943035;51.00863
8001848;NERL;Erlenbach(Main);RV;9.154436;49.803633
8001851;EEK;Erndtebrück;RV;8.255317;50.991234
8001853;MERG;Ernsgaden;nur DPN;11.573292;48.733309
8001854;FERH;Ernsthausen;RV;8.731617;50.979301
8011512;UERN;Ernstthal am Rennsteig;nur DPN;11.164232;50.496314
8001858;KERP;Erpel(Rhein);RV;7.241594;50.582064
8001860;RERO;Erpolzheim;RV;8.210697;49.488326
8001861;TERS;Ersingen;RV;8.63856;48.930657
8079090;TERW;Ersingen West;RV;8.633941;48.931433
8001864;FEZS;Erzhausen;RV;8.650807;49.950731
8001865;RERZ;Erzingen(Baden);RV;8.430123;47.659541
8029357;TERZ;Erzingen(Württ);nur DPN;8.815709;48.255409
8001870;FES;Eschborn;RV;8.560971;50.143618
8001871;FESS;Eschborn Süd;RV;8.578487;50.133563
8001872;HESD;Eschede;nur DPN;10.230135;52.740784
8007443;RESN;Eschelbronn;RV;8.867796;49.323982
8001874;TESU;Eschenau(b Heilbronn);RV;9.402735;49.143785
8001875;NESU;Eschenau(Mittelfr);RV;11.198618;49.575385
8001877;NESB;Eschenbach(b Markt Erlbach);RV;10.671636;49.482234
8001880;MECH;Eschenlohe;RV;11.187945;47.601745
8070857;NESD;Escherndorf;nur DPN;10.165791;49.86674
8001883;FEN;Eschhofen;RV;8.10492;50.393586
8001884;FEG;Eschwege;nur DPN;10.042586;51.191754
8001895;FONH;Eschwege-Niederhone;nur DPN;10.008073;51.196291
8001886;KE;Eschweiler Hbf;RV;6.251937;50.813532
8001888;KET;Eschweiler Talbahnhof;RV;6.263203;50.814759
8001889;KEN;Eschweiler-Nothberg;RV;6.293846;50.812827
8001917;KESJ;Eschweiler-St.Jöris;RV;6.201387;50.834502
8001893;KWEI;Eschweiler-Weisweiler;RV;6.320318;50.824174
8001887;KEW;Eschweiler-West;RV;6.251721;50.817712
8001890;HESO;Esens(Ostfriesl);nur DPN;7.616211;53.636214
8001894;HEKP;Espelkamp;nur DPN;8.613358;52.378688
8004060;FMHF;Espenau-Mönchehof;RV;9.455955;51.390674
8000098;EE;Essen Hbf;FV;7.014793;51.451355
8001896;EESA;Essen Stadtwald;RV;7.023296;51.422853
8001897;EESD;Essen Süd;RV;7.023098;51.439295
8001898;EENW;Essen West;RV;6.980327;51.454578
8001899;HESN;Essen(Oldb);nur DPN;7.945437;52.723882
8001900;EEAL;Essen-Altenessen;RV;7.007198;51.484306
8001901;EEBE;Essen-Bergeborbeck;RV;6.977782;51.480201
8001902;EEBB;Essen-Borbeck;RV;6.948795;51.472713
8005031;EEBS;Essen-Borbeck Süd;RV;6.953922;51.461673
8001903;EEDL;Essen-Dellwig;RV;6.923068;51.488108
8001904;EEDO;Essen-Dellwig Ost;RV;6.927135;51.487711
8001905;EEIB;Essen-Eiberg;RV;7.109691;51.441814
8001906;EEFO;Essen-Frohnhausen;RV;6.96515;51.455245
8001907;EEGE;Essen-Gerschede;RV;6.943515;51.482598
8006514;EEHH;Essen-Holthausen;RV;7.072649;51.417711
8006194;EEHT;Essen-Horst;RV;7.102741;51.431214
8001908;EEHU;Essen-Hügel;RV;7.008243;51.404501
8001910;EEKN;Essen-Kray Nord;RV;7.080743;51.469578
8001911;EEKS;Essen-Kray Süd;nur DPN;7.074655;51.458055
8001912;EEKU;Essen-Kupferdreh;RV;7.080247;51.390945
8000099;EEST;Essen-Steele;RV;7.075552;51.450684
8001913;EESO;Essen-Steele Ost;RV;7.088561;51.444201
8001914;EEUE;Essen-Überruhr;RV;7.068716;51.428541
8001915;EEWD;Essen-Werden;RV;6.997845;51.386828
8001909;EEKB;Essen-Zollverein Nord;RV;7.046744;51.493609
8001919;NEN;Eßleben;RV;10.085225;49.943101
8001920;TE;Esslingen(Neckar);FV;9.30008;48.73881
8001921;TEME;Esslingen-Mettingen;RV;9.27583;48.747083
8006642;TEZL;Esslingen-Zell;RV;9.359389;48.724328
8001996;MESG;Esting;RV;11.317322;48.212196
8001924;HETL;Etelsen;RV;9.123745;52.999203
8011519;UEH;Ettenhausen;nur DPN;10.232251;50.874563
8001925;NET;Etterzhausen;RV;11.978031;49.030609
8007007;RETT;Ettlingen Stadt;RV;8.409106;48.938617
8001926;RETL;Ettlingen West;RV;8.387878;48.947182
8001928;EEZB;Etzbach;RV;7.690264;50.781282
8001929;NEW;Etzelwang;RV;11.586408;49.525525
8007334;REZB;Etzenbach;nur DPN;7.748889;47.86677
8001932;NEZ;Etzenricht;RV;12.098291;49.628817
8007008;RETZ;Etzenrot;RV;8.457623;48.914209
8011520;UET;Etzleben;RV;11.181128;51.258077
8001933;TEU;Eubigheim;RV;9.538015;49.501732
8001935;NEU;Euerdorf;nur DPN;10.027633;50.149535
8000100;KEU;Euskirchen;RV;6.792193;50.65776
8006673;KZU;Euskirchen Zuckerfabrik;RV;6.813256;50.65687
8003440;KKRW;Euskirchen-Kreuzweingarten;RV;6.796055;50.613054
8003462;KKUH;Euskirchen-Kuchenheim;RV;6.834478;50.655602
8005748;KSTZ;Euskirchen-Stotzheim;RV;6.810773;50.633859
8001941;AEU;Eutin;RV;10.610123;54.135343
8000101;TET;Eutingen im Gäu;FV;8.782236;48.479952
8001942;TEB;Eutingen(Baden);RV;8.743772;48.909846
8001946;TEY;Eyach;RV;8.783101;48.446288
8001949;HETR;Eystrup;RV;9.23139;52.783369
8001950;FFAN;Fachingen(Lahn);RV;7.992566;50.361781
8011524;DFBE;Fährbrücke;RV;12.619722;50.650124
8001953;AFK;Fahrenkrug;nur DPN;10.253159;53.943962
8001954;RFN;Fahrnau;RV;7.839425;47.66156
8011528;DFU;Falkenau(Sachs)Hp;RV;13.118402;50.854685
8011529;DFUS;Falkenau(Sachs)Süd;RV;13.110263;50.84935
8010103;LF;Falkenberg(Elster);RV;13.247685;51.58362
8011531;WFBG;Falkenberg(Mark);nur DPN;13.959985;52.808176
8017346;WFAP;Falkenhagen Gewerbepark Prignitz;nur DPN;12.214754;53.205752
8013479;BFKS;Falkensee;RV;13.089636;52.559772
8010106;DFA;Falkenstein(Vogtl);nur DPN;12.361698;50.479235
8001957;HF;Fallersleben;nur DPN;10.717325;52.423496
8011533;BFS;Fangschleuse;RV;13.824926;52.406725
8001961;MFCH;Farchant;RV;11.11486;47.53097
